,Unnamed: 0,title,sub_title,intro,link_url,image_url
60,60.0,크리미널,연극,"가을 비가 내리는 오후, 어두운 산장안에서 손,발이 모두 묶여있는 4명의 사람들과 시체1구가 있다. 사람들이 하나 둘씩 깨어난다. 정신이 든 사람들 서로 줄을 풀어주고 나가려고 하지만, 모든 문은 잠겨 있다. 곧이어 전화벨이 울리고, 10분의 카운트가 시작된다. 범인은 누구인가? 범인이 우리를 이곳에 납치한 이유를 찾아야 한다. 찾지 못하면 죽음 뿐이다. 시체, 산장 안의 물건들, 당신, 그리고 나 모든 것이 단서이다. 그리고 하나 둘씩 밝혀지는 사실들...범인은 과연",,
61,61.0,"하나둘셋,김치! - 전주",연극 ,"엄마, 아빠와 세 딸 희연, 희서, 희재는 행복하게 살아가던 가족이다. 그러나 엄마가 갑작스럽게 병으로 돌아가신 뒤, 가족들은 각자의 비밀을 갖게 된다.",,
62,62.0,카파이즘,뮤지컬 ,"'로버트 카파는 사실 두 사람이었다.' 사진을 현상하는 암실, 붉은색 조명이 어둡게 비치는 곳. 한 남자가 오래전 잃어버렸던 필름 케이스를 들고 들어온다.",,
63,63.0,여도,연극 ,"공연제작사 컴퍼니다(프로듀서 강은교)가 지난 2018년 한전아트센터에서 초연으로 엄청난 흥 행을 끌어내 앵콜 공연으로는 예술의 전당 CJ토월극장에서 성황리에 막을 내린 연극 ‘여도’를 오는 5월 28일, 4년 만에 돌아온다. 전 배역 오디션을 진행한 이번 연극 ‘여도’는 오디션 사이트에서 가장 높은 관심을 받으며 치 러졌고, 치열한 경쟁률 속에 각각의 배우들이 모이게 되었다. 연극 ‘여도’는 조선 6대 임금 단종과 그의 숙부이자 조선 7대 임금 세조의 상상의 이야기를 그린다. 단종과 세조의 시대를 재인이라는 초월적인 인물로 넘나들며 단종의 숨겨진 아들 ‘이 성’의 이야기를 다룬다. 탄탄한 연기력을 갖춘 ...",,
64,64.0,버블에스의 컬러버블쇼 - 청주,콘서트 ,당신이 알고 있는 비눗방울은 어떤 색깔인가요? 버블아티스트 버블에스 의 조금은 특별한 공연으로 당신을 초대합니다. 비눗방울에 아름다운 빛을 담아 더욱 아름다움으로 빛나는 컬러 버블쇼 지금은 어떤 색깔로 보이시나요?,,
65,65.0,맥거핀이야기,연극 ,"손님 없는 한적한 술집 맥거핀. 그곳을 묵묵히 지키고 있는 주인장 남자 그리고 그곳을 매일 찾아오는 의문의 여자. .... 평생 한 사람만 사랑하는 게 어려울까 아니면, 평생 아무도 사랑하지 않는 게 더 어려운 걸까...",,
66,66.0,사랑과 전쟁 시즌2,연극 ,드라마 사랑과 전쟁도 울고 갈 초특급 버라이어티 윈드쇼! 탄탄한 배우들의 연기력과 짜임새 있는 작품 구성으로 이미 많은 관객들에게 인정받은 러브 앤 전쟁이 사랑과 전쟁 2로 업그레이드해서 돌아왔다!,,
67,67.0,차미,뮤지컬 ,"“SNS속 ‘가짜’가 ‘진짜’로 나타났다!” 소심한 성격에 인기도 없고 되는 일도 없는 현실을 살고 있는 차미호. 미호는 현실에서 받지 못하는 사랑과 관심 대신 SNS에서 받는 하트에 기쁨을 느낀다. 더 많은 하트를 받기 위해 노력하던 미호는 급기야 다른 사람들의 사진을 자기 것처럼 올리게 된다. 그렇게 만들어진 SNS 속 자신의 모습을 부러워하는 미호. 그런 미호 앞에 SNS 속 미호, 즉 차미(CHA_ME)가 현실이 되어 나타난다. 차미는 미호의 심정을 모두 이해한다면서 사랑도 이루어 주고, 인생도 바꾸어 주겠다고 제안한다. 차미는 미호 대신 나서서 미호가 원하던 것들을 손쉽게 쟁취해가고, 미호는 기뻐하면서...",,
68,68.0,미드나잇 : 액터뮤지션,뮤지컬 ,"12월 31일 자정 직전 찾아온 미스터리한 손님,그리고 밝혀지는 충격적인 비밀!매일 밤, 사람들이 어딘가로 끌려가 쥐도 새도 모르게 사라지는 공포 시대.사랑과 믿음으로 서로를 다독이며 어려운 시절을 견뎌내고 있는 한 부부에게 12월 31일 밤 자정 직전, ‘쾅! 쾅! 쾅!’ 세차게 문을 두드리는 소리와 함께 불길한 ‘손님(비지터 VISITOR)’가 찾아온다.두 사람이 서로에게 숨기고 있는 치욕의 비밀을 하나씩 밝히며, 두려움과 경멸에 떨게 만드는 ‘비지터’.감당하기 힘든 진실에 괴로워하는 부부에게 ‘비지터’는 자신의..",,
69,69.0,완벽한 커튼콜 - 부산,연극 ,"모두가 알고 있지만, 그 안에서 어떤 일(?)까지 벌어지는지 알 수 없는 누군가에겐 불편하고 누군가에겐 궁금한 미지의 영역 '배우 분장실'. 그중에서도 <셜록홈즈> 분장실이 화제다.",,
70,70.0,클림트,뮤지컬 ,1862년 어느 날이었다. 누구도 몰랐을 것이다. 그날이 세상에서 가장 위대한 화가가 탄생한 날임을... 그는 성장하여 오스트리아의 미술 학회에 대항하는 “분리파”의 거장이 되고 대중에게 가장 사랑받는 동시에 가장 비난받는 화가로 기억되게 된다. 시대의 흐름을 거스르며 새로움에 도전했던 “미술가 클림트” 그리고 모든 것을 얻는 듯 살았지만 단 한 사람의 사랑을 확인하지 못한 채 살아간 “한 남자” 클림트 그의 발칙하면서 애처로운 이야기를 들려주고자 한다.,,
71,71.0,뷰티풀라이프 - 부산,연극 ,"두 사람이 처음 만나 서로 호감을 가지고 연애하기까지 몇 분도 걸리지 않는다. 연애할 때는 서로 죽고 못 살 정도로 닭살 커플이지만, 서로 떨어지게 되면서 자연스럽게 멀어지게 된다. 하지만 서로의 노력 끝에 다시 만나게 돼 결혼까지 성공하게 된 두 사람은 결혼이라는, 인생이라는 큰 쳇바퀴 안에서 힘들어도 하지만 우여곡절 끝에 결국은 서로의 마음을 다시 확인하게 된다. 그리고 홀로 남겨질 사람을 위한 작은 준비! 그 큰 쳇바퀴를 뒤로 돌려보며 다시금 떠올리게 되는 너와 나, 그리고 우리네 사랑 이야기",,
72,72.0,미운 아기 오리,가족/아동 ,연못가 오리 둥지에 아기 오리들이 태어났어요. 알 하나는 잠꾸러기예요. 좀처럼 깨어나질 않네요. 오랜 기다림 끝에 막내 오리가 태어났어요. 그런데 막내는 다른 아기 오리들과는 다르게 생겼네요. 털도 회색이고요. 소리도 곽곽~ 전혀 오리 같지 않아요. 그래도 엄마는 특별해서 좋다며 막내를 유난히 아껴줍니다. 하지만 다른 동물들은 막내가 오리와 너무 다르다며 분명히 오리가 아니라며 비웃어요. 어느 날 막내는 하늘을 날아가는 새들을 보고 가슴이 뛰는 묘한 경험을 합니다. 그리고 매일 매일 하늘을 나는 꿈을 꿉니다. 막내는 산 넘어 호수에서 새들이 날아오른다는 것을 알고 그곳을 향해 떠납니다. 호수를 향해 가던 막내는 여러 동물을 만나게 되지요. 애벌레를 만난 막내는 원하는 것을 이루려면 많은 시간과 노력이 필요하다는 것을 알게 됩니다. 드디어 도착한 호수에서 하늘을 날기 위해 준비를 하는 백조의 무리를 발견하는데 고양이가 막내를 노려보고 있어요. 어떻게 하지요?,,
73,73.0,사의찬미,뮤지컬 ,"관부연락선이 오전 4시경 쓰시마섬 옆을 지날 즈음 김우진과 윤심덕이 현해탄에 몸을 내던졌다. 두 사람의 죽음은 목격자도 없었고, 시체 또한 발견되지 않았다. 두 사람을 둘러싼 억측과 소문은 꼬리에 꼬리를 물고 갖가지로 비화되었다.",,
74,74.0,유산:받을 이 없는 - 인천,연극 ,상현은 삼십 년이 넘게 세일즈맨으로 살며 아내와 두 아들 앞에 가장으로 살아왔다. 하지만 시대의 변화와 함께 직장에서 밀려나 프리랜서가 되며 경제 사정은 더욱 나빠진다.,,
75,75.0,러브 이즈 타이밍,연극 ,"10년을 넘게 매일같이 붙어 지냈지만 제대로 알지 못했던 세 친구의 진짜 이야기. 유치한 말다툼을 시작으로 울고, 웃기고, 싸우고, 약올리고… 내 사랑을 지키기 위한 세 친구의 치졸한 싸움! 이들의 숨겨진 로맨스!",,
76,76.0,사랑을 이루어 드립니다,뮤지컬 ,"‘딩동!’ MMS 영상 문자가 왔다. 여태껏 보지 못한 독특한 문자…… 당신은 지금 이 순간부터 이 영상 속의 여인과 함께 새로운 세상을 경험하게 된다. 소위 왕따 취급 당하는 소심한 성격의 노총각 진성, 같은 회사 여직원인 장미에게 호감을 가지고 장미와 데이트하는 모습, 장미와 결혼한 모습, 그리고 결혼해서 아이와 함께하는 모습까지 상상만 하고 있을 뿐 말 한번 제대로 걸어보지 못했다. 그런 그에게 어느 날 무슨 소원이든 들어 준다는 이상한 영상 MMS가 도착한다. 호기심에 전화를 걸어보지만 아무 응답이 없다. ‘괜한 장난 문자에 놀아났구나……’ 하는 찰라 진성에게 나타난 요정 진희, 그녀는 상담원 특유의 말투로 각종 약관과 계약내용을 설명하며 진성에게 어떤 사람이든지 그가 원하는 대로 만들어주겠다며 단말기를 건넨다. 건네 받은 단말기로 문자메시지를 보내면 그 인물로 변할 수 있게 해준다는 것이다. 이에 진성은 장미의 마음을 얻을 만한 여러 사람으로 변해 장미의 마음을 얻어 보려 하지만, 세상에 완벽한 사람은 없다고 했던가…… 그가 완벽하다고 생각한 사람들마다 치명적인 단점을 가지고 있었던 것! 그 단점으로 인해 장미의 마음은 진성에게서 점점 더 멀어져만 가는데……",,
77,77.0,넥스트 투 노멀,뮤지컬 ,"겉으로 보기에 평범해 보이는 한 가정. 과거의 상처를 안고 살아가는 엄마 다이애나, 그런 엄마로부터 소외감을 느끼는 딸 나탈리, 흔들리는 가정을 지켜내려 노력하는 아빠 댄. 계속되는 댄의 노력에도 다이애나의 상태는 나아지지 않고 가족들은 저마다의 한계에 다다른다. 위태로웠던 그들은 서로의 상처를 진심으로 바라보기 시작하고 평범하지는 않아도 그 언저리에 있는 새로운 희망을 위해 노래한다.",,
78,78.0,뷰티풀라이프 - 춘천,연극 ,"두 사람이 처음 만나 서로 호감을 가지고 연애하기까지 몇 분도 걸리지 않는다. 연애할 때는 서로 죽고 못 살 정도로 닭살 커플이지만, 서로 떨어지게 되면서 자연스럽게 멀어지게 된다. 하지만 서로의 노력 끝에 다시 만나게 돼 결혼까지 성공하게 된 두 사람은 결혼이라는, 인생이라는 큰 쳇바퀴 안에서 힘들어도 하지만 우여곡절 끝에 결국은 서로의 마음을 다시 확인하게 된다. 그리고 홀로 남겨질 사람을 위한 작은 준비! 그 큰 쳇바퀴를 뒤로 돌려보며 다시금 떠올리게 되는 너와 나, 그리고 우리네 사랑 이야기",,
79,79.0,엄지공주 - 광명,가족/아동 ,"어린이를 위한 뮤지컬 엄지공주... ..꽃에서 태어난 엄지공주가 숲속 구경을 하다가 제비, 풍뎅이, 베짱이와 나비왕자를 만나 친구가 되었지만... 길을 잃어버려서 .... 엄지공주가 집에 돌아갈 수 있을까요?",,
80,80.0,늑대와 아기돼지 삼형제,가족/아동 ,'잡아먹지마!~' '안잡아 먹는다니까!~' 늑돌이는 자신의 집을 짓기위해 도움을 받을 친구들을 찾아 나섭니다. 늑돌이는 집을 지어 살고 있는 아기돼지들을 만나 도와달라 말하려 합니다. 그러나 아기돼지들은 놀라서 집에 숨거나 도망을 갑니다. 잡아먹지마! 답답한 늑돌이는 자신의 말을 들어주지 않는 것이 너무 답답하고 화가나서 첫째와 둘째의 집을 입으로 불어 날려 버립니다. 첫째와 둘째는 막내의 집으로 도망을 갑니다. 그런데 막내가 없어요. 막내는 어디로 갔을까요. 함께 찾아보아요. 막내야! 여기있으면 어떡해. 어서 우리를 도와줘. 첫째와 둘째를 도와줄 막내는 어서 극장으로 오세요.,,
81,81.0,쏠라맨과 펑펑마녀 - 파주,가족/아동 ,"에너지 월드에서 에너지 수비대로 살아가는 쎄쎄와 포키, 태양의 힘을 사용하는 에너지 영웅 쏠라맨과 에너지 수비대는 에너지 박사님을 통해 정체를 알 수 없는 악당이 지구의 에너지를 없애고 생명이 살 수 없는 죽음의 별로 만들고 있다는 정보를 듣고 악당을 찾아 나선다.",,
82,82.0,아이다,뮤지컬 ,"현대 박물관의 이집트관. 고대 왕국의 여왕이었던 암네리스가 이집트와 그 이웃 나라였던 누비아 사이의 전쟁이 최고조에 달했던 시대의 투쟁과 그 안에서 꽃피었던 사랑 이야기로 관객들을 초대한다. 이집트의 사령관인 라다메스는 나일강에서 고향으로 향하던 항해를 준비하던 중, 그의 군인들이 포획한 누비아 포로들 중에서 고귀하고 용감한 여인 아이다에게 관심을 갖게 되고, 그에게 끊임없이 반항하는 그녀의 모습이 특별하게 각인된다. 라다메스는 고향으로 돌아와 그의 누비아인 신하 메렙에게 지시해 아이다를 자신의 약혼녀이자 이집트 공주 암네리스에게 선물로 보낸다. 아이다가 누비아 공주임을 한눈에 ...",,
83,83.0,더 헬멧,연극 ,"1987년 민주화운동 데모 도중, 전경들에게 쫓기던 학생 두 명이 서점 지하의 작은방에 있다. 이 둘은, 시위를 진압하는 폭력에 데모대를 지키기 위해 꾸려진, 일명 '전투조'로서 오늘 처음 만났다.",,
84,84.0,볼륨업,뮤지컬 ,"＂환장＂할 녀석들이 만들어내는 ＂환상＂적인 하모니 한 때 라이브 클럽의 전설이었던, 볼륨. 하지만 지금은 파리만 날리는 볼품없는 가게다. 자신의 노래를 들키기 싫어하는 은수, 클래식이 싫어 도망친 채은, 돌아온 기타리스트 타미, 이수역에서 베이스만 친 이수, 전국 클럽 도장깨기를 하던 드러머 철봉, 그리고 이들을 식구처럼 아끼는 볼륨의 사장 상만. 볼륨의 영광을 되찾기 위해 탄생한 라이브 밴드 <브랜 뉴 웨이>! 이 밴드 괜찮은 걸까？",,
85,85.0,모래시계,뮤지컬 ,"입대한 우석은 1980년 어느 날, 적이 누구인지도 모른 채 어딘가로 향한다. 그곳은 간첩이 아무것도 모르는 시민들과 대학생들을 선동하여 점령해버렸다고 알려져 있다. 폭도라고 명명된 시민들을 아무나 붙잡고 패고 총으로 쏴야 하는 군인들. 우석은 그 속에서 어떻게 해야 할지 모르겠다. 그때 맞은편에서 시민군으로 총을 집어 든 자신의 가장 친한 친구 태수와 맞닥뜨린다. 자신의 가장 친한 친구라고, 간첩이 아니라고 아무리 외쳐도 사람들은 듣지 않았다. 아무것도 모르는 사람들은 새로운 시대, 세상의 모든 근심 걱정을 잊어버릴 즐거운 시대가 찾아올 거라며 축배를 든다. 그 중심에는 혜린의 아버지, 지상 최고의 카지노 랜드를 건설하고자 하는 윤회장과 태수를 배신한 그의 친구 종도가 있었다.",,
